"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.5051,0.8,0.2,0.0175,0.0323,0.0017,0.0033,200
0.5644,0.9167,0.2,0.0455,0.0741,0.0482,0.0633,300
0.4712,0.9267,0,0,0,-0.0264,-0.0319,400
0.4831,0.95,0,0,0,-0.0227,-0.0242,500
0.4915,0.9667,0,0,0,-0.0169,-0.0169,1000
0.4966,0.9767,0,0,0,-0.0096,-0.0107,2000
0.5,0.9833,0,0,0,0,0,5000
0.5544,0.13,1,0.0225,0.044,0.005,0.0502,2
0.7188,0.1367,1,0.0226,0.0443,0.0054,0.0519,5
0.6825,0.21,1,0.0247,0.0482,0.0095,0.0692,10
0.8005,0.2133,1,0.0248,0.0484,0.0097,0.0699,20
0.7123,0.4033,0.8333,0.0273,0.0529,0.0148,0.0654,50
0.585,0.6633,0.5,0.0297,0.0561,0.019,0.0494,100
0.6216,0.7367,0.5,0.038,0.0706,0.0347,0.0768,200
0.6667,0.8267,0.5,0.0577,0.1034,0.0701,0.1233,300
0.5323,0.8833,0.1667,0.0323,0.0541,0.0213,0.0297,400
0.4541,0.89,0,0,0,-0.0338,-0.0449,500
0.4932,0.9667,0,0,0,-0.0163,-0.0166,1000
0.4949,0.97,0,0,0,-0.0135,-0.0144,2000
0.4966,0.9733,0,0,0,-0.0101,-0.0117,5000
0.534,0.0767,1,0.0281,0.0546,0.0029,0.038,2
0.7232,0.0767,1,0.0281,0.0546,0.0029,0.038,5
0.7641,0.0967,1,0.0287,0.0557,0.0041,0.0454,10
0.8176,0.17,1,0.0311,0.0604,0.0091,0.0677,20
0.6986,0.3733,0.75,0.0312,0.06,0.0093,0.0379,50
0.5574,0.5967,0.5,0.0331,0.062,0.0126,0.0326,100
0.5711,0.7533,0.375,0.0417,0.075,0.0284,0.0523,200
0.5878,0.7867,0.375,0.0484,0.0857,0.0404,0.0688,300
0.6259,0.8633,0.375,0.0769,0.1277,0.0873,0.1206,400
0.5265,0.9067,0.125,0.0455,0.0667,0.0287,0.0328,500
0.4863,0.9467,0,0,0,-0.0274,-0.0274,1000
0.4966,0.9667,0,0,0,-0.0108,-0.0136,2000
0.5,0.9733,0,0,0,0,0,5000
0.6207,0.1133,1,0.0256,0.05,0.0047,0.0486,2
0.6972,0.5767,0.7143,0.0385,0.073,0.03,0.0876,5
0.5992,0.6367,0.5714,0.0364,0.0684,0.0256,0.0657,10
0.6026,0.7133,0.4286,0.0353,0.0652,0.0231,0.0498,20
0.6577,0.6967,0.5714,0.0435,0.0808,0.0391,0.0887,50
0.6884,0.74,0.5714,0.0506,0.093,0.0524,0.1081,100
0.5985,0.8967,0.2857,0.0714,0.1143,0.0799,0.1022,200
0.6104,0.92,0.2857,0.0952,0.1429,0.1118,0.1307,300
0.6138,0.9267,0.2857,0.1053,0.1538,0.124,0.1411,400
0.6224,0.9433,0.2857,0.1429,0.1905,0.1645,0.1752,500
0.4898,0.9567,0,0,0,-0.022,-0.0221,1000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.6746,0.1,1,0.0182,0.0357,0.0031,0.0393,2
0.7258,0.1767,0.8,0.016,0.0314,-0.0014,-0.0116,5
0.7176,0.18,0.8,0.0161,0.0315,-0.0012,-0.0104,10
0.4895,0.2467,0.4,0.0089,0.0174,-0.0157,-0.1052,20
0.501,0.49,0.4,0.0132,0.0255,-0.007,-0.0278,50
0.5397,0.5533,0.4,0.015,0.029,-0.0032,-0.0114,100
0.5458,0.6867,0.4,0.0215,0.0408,0.0095,0.0253,200
0.5915,0.7767,0.4,0.0303,0.0563,0.0262,0.0566,300
0.5475,0.8833,0.2,0.0312,0.0541,0.026,0.0394,400
0.4729,0.93,0,0,0,-0.0261,-0.0309,500
0.4949,0.9733,0,0,0,-0.0127,-0.0131,1000
0.4966,0.9767,0,0,0,-0.0096,-0.0107,2000
0.5,0.9833,0,0,0,0,0,5000
0.6803,0.23,1,0.0253,0.0494,0.0108,0.0737,2
0.7613,0.28,1,0.027,0.0526,0.0142,0.0847,5
0.873,0.2867,1,0.0273,0.0531,0.0147,0.0861,10
0.8872,0.2933,1,0.0275,0.0536,0.0152,0.0876,20
0.7659,0.3933,1,0.0319,0.0619,0.024,0.1103,50
0.8095,0.57,1,0.0444,0.0851,0.0487,0.1579,100
0.7596,0.6867,0.8333,0.051,0.0962,0.0608,0.1543,200
0.5578,0.7733,0.3333,0.0303,0.0556,0.0196,0.0391,300
0.5017,0.8233,0.1667,0.0204,0.0364,8e-04,0.0013,400
0.5187,0.8567,0.1667,0.0256,0.0444,0.0101,0.0156,500
0.4898,0.96,0,0,0,-0.0204,-0.0204,1000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,2000
0.5,0.98,0,0,0,0,0,5000
0.6866,0.9733,0,0,0,0,0,2
0.8857,0.91,0.25,0.087,0.129,0.0931,0.1078,5
0.8519,0.8733,0.5,0.1053,0.1739,0.1358,0.1858,10
0.8433,0.7667,0.75,0.0811,0.1463,0.1032,0.1933,20
0.567,0.6333,0.625,0.0446,0.0833,0.0353,0.0861,50
0.6167,0.6467,0.625,0.0463,0.0862,0.0385,0.0914,100
0.4632,0.7067,0.25,0.0238,0.0435,-0.0055,-0.0111,200
0.5081,0.76,0.25,0.0294,0.0526,0.0052,0.0092,300
0.5184,0.7833,0.25,0.0328,0.058,0.0114,0.0192,400
0.5381,0.8133,0.25,0.0385,0.0667,0.0214,0.0335,500
0.5351,0.9233,0.125,0.0588,0.08,0.0454,0.0489,1000
0.5591,0.97,0.125,0.3333,0.1818,0.1697,0.1913,2000
0.5,0.9733,0,0,0,0,0,5000
0.5765,0.17,1,0.0235,0.046,0.0072,0.06,2
0.5981,0.17,1,0.0235,0.046,0.0072,0.06,5
0.6752,0.17,1,0.0235,0.046,0.0072,0.06,10
0.7897,0.1867,1,0.024,0.0469,0.0081,0.0639,20
0.7772,0.1967,1,0.0243,0.0474,0.0087,0.0662,50
0.8399,0.3767,1,0.0311,0.0603,0.0224,0.1064,100
0.5777,0.4833,0.6667,0.0255,0.0491,0.011,0.041,200
0.5306,0.56,0.5,0.0227,0.0435,0.0054,0.0173,300
0.5935,0.6833,0.5,0.0316,0.0594,0.0226,0.0563,400
0.5969,0.85,0.3333,0.0465,0.0816,0.0482,0.0775,500
0.4762,0.9333,0,0,0,-0.0288,-0.0316,1000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,2000
0.5,0.98,0,0,0,0,0,5000
0.598,0.9733,0,0,0,0,0,2
0.8836,0.9467,0.125,0.1,0.1111,0.084,0.0845,5
0.8574,0.89,0.25,0.069,0.1081,0.0692,0.0859,10
0.8146,0.33,1,0.0383,0.0737,0.0236,0.1092,20
0.7342,0.4333,0.875,0.0398,0.0761,0.0264,0.0969,50
0.7016,0.5933,0.75,0.0476,0.0896,0.0415,0.1107,100
0.637,0.77,0.5,0.058,0.1039,0.0589,0.1062,200
0.6755,0.84,0.5,0.0833,0.1429,0.1018,0.1535,300
0.7038,0.8967,0.5,0.129,0.2051,0.1699,0.2157,400
0.601,0.9333,0.25,0.125,0.1667,0.1359,0.1449,500
0.4897,0.9533,0,0,0,-0.0234,-0.0236,1000
0.4983,0.97,0,0,0,-0.006,-0.0096,2000
0.5,0.9733,0,0,0,0,0,5000
0.6,0.2133,1,0.0207,0.0407,0.0083,0.0644,2
0.381,0.4867,0.2,0.0066,0.0128,-0.0201,-0.079,5
0.3688,0.4867,0.2,0.0066,0.0128,-0.0201,-0.079,10
0.3573,0.4867,0.2,0.0066,0.0128,-0.0201,-0.079,20
0.4586,0.6867,0.2,0.011,0.0208,-0.0111,-0.0293,50
0.5173,0.83,0.2,0.0208,0.0377,0.0078,0.0142,100
0.4508,0.8867,0,0,0,-0.0293,-0.0426,200
0.4661,0.9167,0,0,0,-0.0274,-0.0348,300
0.4898,0.9633,0,0,0,-0.0185,-0.0186,400
0.4932,0.97,0,0,0,-0.015,-0.0151,500
0.4966,0.9767,0,0,0,-0.0096,-0.0107,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.6864,0.13,1,0.0188,0.0369,0.0043,0.0465,2
0.7125,0.55,0.6,0.0221,0.0426,0.0107,0.0384,5
0.7715,0.6333,0.6,0.027,0.0517,0.0205,0.062,10
0.7234,0.69,0.6,0.0319,0.0606,0.0299,0.0805,20
0.6014,0.7067,0.6,0.0337,0.0638,0.0333,0.0865,50
0.6325,0.7267,0.4,0.0247,0.0465,0.0156,0.0381,100
0.5295,0.85,0.2,0.0238,0.0426,0.0132,0.0225,200
0.5529,0.8967,0.2,0.0357,0.0606,0.0333,0.0477,300
0.5685,0.9267,0.2,0.0526,0.0833,0.0585,0.0731,400
0.5797,0.9467,0.2,0.0769,0.1111,0.0892,0.1002,500
0.4966,0.9767,0,0,0,-0.0096,-0.0107,1000
0.4983,0.98,0,0,0,-0.0056,-0.0075,2000
0.5,0.9833,0,0,0,0,0,5000
0.5156,0.24,0.8,0.0173,0.0339,0.0013,0.0093,2
0.4434,0.38,0.6,0.016,0.0313,-0.0013,-0.0063,5
0.4942,0.4033,0.6,0.0167,0.0324,0,0,10
0.6515,0.4733,0.6,0.0189,0.0366,0.0044,0.0183,20
0.8285,0.4667,1,0.0303,0.0588,0.0274,0.1178,50
0.6892,0.78,0.6,0.0448,0.0833,0.054,0.1177,100
0.5397,0.87,0.2,0.0278,0.0488,0.0201,0.0321,200
0.5661,0.92,0.2,0.0476,0.0769,0.0514,0.0663,300
0.5797,0.9467,0.2,0.0769,0.1111,0.0892,0.1002,400
0.5831,0.9533,0.2,0.0909,0.125,0.1045,0.1131,500
0.4949,0.9733,0,0,0,-0.0127,-0.0131,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.6803,0.1333,1,0.0226,0.0441,0.0052,0.0511,2
0.7313,0.14,1,0.0227,0.0444,0.0056,0.0528,5
0.6071,0.14,1,0.0227,0.0444,0.0056,0.0528,10
0.5981,0.1667,0.6667,0.0159,0.031,-0.0084,-0.0675,20
0.6468,0.38,0.6667,0.0213,0.0412,0.0026,0.0118,50
0.4677,0.3467,0.5,0.0153,0.0297,-0.0095,-0.046,100
0.3554,0.5367,0.1667,0.0074,0.0142,-0.0251,-0.0814,200
0.4592,0.74,0.1667,0.0135,0.025,-0.0125,-0.0265,300
0.4762,0.7733,0.1667,0.0156,0.0286,-0.0083,-0.0163,400
0.5153,0.85,0.1667,0.0244,0.0426,0.0079,0.0125,500
0.4813,0.9433,0,0,0,-0.0266,-0.0279,1000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,2000
0.4983,0.9767,0,0,0,-0.0057,-0.0083,5000
0.5592,0.16,1,0.027,0.0526,0.0075,0.0615,2
0.6453,0.2233,1,0.0292,0.0567,0.0119,0.0773,5
0.7506,0.1567,1,0.0269,0.0524,0.0073,0.0606,10
0.7192,0.2267,1,0.0293,0.0569,0.0121,0.0781,20
0.7031,0.63,0.7143,0.0439,0.0826,0.0405,0.1064,50
0.6663,0.6067,0.7143,0.0413,0.0781,0.0356,0.098,100
0.5332,0.6567,0.4286,0.0294,0.055,0.0119,0.0289,200
0.4064,0.69,0.1429,0.0114,0.0211,-0.0232,-0.0511,300
0.4824,0.7367,0.1429,0.0135,0.0247,-0.0187,-0.0372,400
0.5207,0.8033,0.1429,0.0185,0.0328,-0.0089,-0.0149,500
0.4898,0.9567,0,0,0,-0.022,-0.0221,1000
0.4966,0.97,0,0,0,-0.0105,-0.0127,2000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,5000
0.6007,0.11,1,0.0255,0.0498,0.0045,0.0476,2
0.8913,0.16,1,0.027,0.0526,0.0075,0.0615,5
0.8367,0.1733,1,0.0275,0.0534,0.0084,0.0649,10
0.923,0.17,1,0.0273,0.0532,0.0082,0.0641,20
0.913,0.3933,1,0.037,0.0714,0.0277,0.1185,50
0.8191,0.5167,1,0.0461,0.0881,0.0455,0.1525,100
0.8038,0.6067,1,0.056,0.1061,0.0647,0.1829,200
0.5149,0.7333,0.2857,0.026,0.0476,0.0051,0.0103,300
0.4181,0.8167,0,0,0,-0.0425,-0.0675,400
0.4556,0.89,0,0,0,-0.0382,-0.0476,500
0.4898,0.9567,0,0,0,-0.022,-0.0221,1000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.461,0.1733,0.8,0.0159,0.0312,-0.0015,-0.0129,2
0.4922,0.1933,0.8,0.0163,0.032,-7e-04,-0.0056,5
0.5742,0.1467,0.8,0.0154,0.0303,-0.0025,-0.024,10
0.5946,0.19,0.8,0.0163,0.0319,-8e-04,-0.0068,20
0.5542,0.3267,0.8,0.0195,0.0381,0.0057,0.0327,50
0.7275,0.64,0.8,0.036,0.069,0.0383,0.116,100
0.6742,0.74,0.6,0.038,0.0714,0.0414,0.0995,200
0.6322,0.8567,0.4,0.0476,0.0851,0.057,0.0976,300
0.6678,0.9267,0.4,0.0952,0.1538,0.1304,0.1684,400
0.5746,0.9367,0.2,0.0625,0.0952,0.0717,0.085,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.5397,0.1,1,0.0146,0.0288,0.0026,0.0358,2
0.6723,0.1867,1,0.0161,0.0317,0.0057,0.0532,5
0.7576,0.28,1,0.0182,0.0357,0.0098,0.0701,10
0.8818,0.3,1,0.0187,0.0367,0.0108,0.0737,20
0.6976,0.4967,0.75,0.0196,0.0382,0.0126,0.0558,50
0.519,0.78,0.25,0.0156,0.0294,0.0044,0.0104,100
0.5676,0.8767,0.25,0.0286,0.0513,0.028,0.0483,200
0.4713,0.93,0,0,0,-0.0221,-0.0285,300
0.4848,0.9567,0,0,0,-0.0188,-0.0204,400
0.4899,0.9667,0,0,0,-0.0163,-0.0166,500
0.4983,0.9833,0,0,0,-0.0054,-0.0067,1000
0.5,0.9867,0,0,0,0,0,2000
0.5,0.9867,0,0,0,0,0,5000
0.5567,0.1067,1,0.0219,0.0429,0.0039,0.044,2
0.7092,0.4267,0.8333,0.0284,0.0549,0.0169,0.0716,5
0.7347,0.11,1,0.022,0.043,0.004,0.0449,10
0.7613,0.3933,0.8333,0.0269,0.0521,0.0139,0.0628,20
0.7565,0.47,0.8333,0.0307,0.0592,0.0214,0.0832,50
0.712,0.4633,1,0.0359,0.0694,0.032,0.1275,100
0.6891,0.6033,0.8333,0.0407,0.0775,0.0409,0.123,200
0.4736,0.7667,0.1667,0.0152,0.0278,-0.0092,-0.0184,300
0.5289,0.8767,0.1667,0.0303,0.0513,0.018,0.0259,400
0.4711,0.9233,0,0,0,-0.0305,-0.035,500
0.4881,0.9567,0,0,0,-0.022,-0.0221,1000
0.4949,0.97,0,0,0,-0.0135,-0.0144,2000
0.5,0.98,0,0,0,0,0,5000
0.5575,0.0933,0.8333,0.0181,0.0355,-0.0038,-0.0456,2
0.4776,0.0967,0.8333,0.0182,0.0356,-0.0037,-0.0431,5
0.6749,0.1067,0.8333,0.0184,0.036,-0.0033,-0.036,10
0.6165,0.35,0.6667,0.0203,0.0394,6e-04,0.003,20
0.6032,0.4733,0.6667,0.025,0.0482,0.01,0.0382,50
0.6638,0.6867,0.6667,0.0417,0.0784,0.0424,0.1062,100
0.6327,0.7567,0.5,0.0411,0.0759,0.0405,0.0855,200
0.6224,0.9,0.3333,0.0714,0.1176,0.0876,0.1179,300
0.5493,0.9167,0.1667,0.0476,0.0741,0.0443,0.0541,400
0.4813,0.9433,0,0,0,-0.0266,-0.0279,500
0.4983,0.9767,0,0,0,-0.0057,-0.0083,1000
0.5,0.98,0,0,0,0,0,2000
0.5,0.98,0,0,0,0,0,5000
0.6729,0.1567,1,0.0194,0.038,0.0055,0.0525,2
0.8244,0.66,1,0.0467,0.0893,0.0593,0.1748,5
0.882,0.6633,1,0.0472,0.0901,0.0602,0.1761,10
0.8746,0.7633,1,0.0658,0.1235,0.0952,0.2235,20
0.8949,0.7767,1,0.0694,0.1299,0.1019,0.2317,50
0.8739,0.7867,1,0.0725,0.1351,0.1074,0.2382,100
0.5597,0.91,0.2,0.0417,0.069,0.0426,0.0576,200
0.5749,0.94,0.2,0.0667,0.1,0.0769,0.0896,300
0.4847,0.9567,0,0,0,-0.0209,-0.0215,400
0.4881,0.9633,0,0,0,-0.0185,-0.0186,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.4881,0.1067,1,0.0219,0.0429,0.0039,0.044,2
0.6117,0.1333,1,0.0226,0.0441,0.0052,0.0511,5
0.72,0.1633,1,0.0233,0.0456,0.0068,0.0584,10
0.6366,0.1233,1,0.0223,0.0436,0.0047,0.0485,20
0.6896,0.2933,0.8333,0.0231,0.045,0.0064,0.0361,50
0.6378,0.5333,0.6667,0.0282,0.0541,0.0163,0.0553,100
0.4048,0.7933,0,0,0,-0.0375,-0.0684,200
0.4422,0.8667,0,0,0,-0.0352,-0.0511,300
0.4456,0.8733,0,0,0,-0.0349,-0.0494,400
0.4575,0.8967,0,0,0,-0.0333,-0.0431,500
0.4898,0.96,0,0,0,-0.0204,-0.0204,1000
0.4966,0.9733,0,0,0,-0.0101,-0.0117,2000
0.5,0.98,0,0,0,0,0,5000
0.595,0.2467,1,0.0342,0.0661,0.0153,0.0879,2
0.741,0.27,1,0.0352,0.0681,0.0175,0.0939,5
0.7753,0.2933,1,0.0364,0.0702,0.0197,0.0998,10
0.8078,0.3533,1,0.0396,0.0762,0.0262,0.1153,20
0.7637,0.3733,0.875,0.0361,0.0693,0.0191,0.0791,50
0.7802,0.5667,0.875,0.0515,0.0972,0.0493,0.1402,100
0.747,0.5067,0.875,0.0455,0.0864,0.0376,0.1198,200
0.7406,0.7267,0.75,0.0698,0.1277,0.0829,0.1696,300
0.6353,0.7633,0.5,0.0563,0.1013,0.056,0.1025,400
0.6661,0.8233,0.5,0.0755,0.1311,0.0889,0.1403,500
0.4846,0.9433,0,0,0,-0.0291,-0.0291,1000
0.4983,0.97,0,0,0,-0.006,-0.0096,2000
0.5,0.9733,0,0,0,0,0,5000
0.6071,0.1533,1,0.0231,0.0451,0.0063,0.056,2
0.754,0.2067,1,0.0246,0.048,0.0093,0.0684,5
0.8328,0.2867,1,0.0273,0.0531,0.0147,0.0861,10
0.7398,0.3133,0.8333,0.0238,0.0463,0.0077,0.0416,20
0.7324,0.6333,0.8333,0.0439,0.0833,0.0471,0.1334,50
0.7477,0.8233,0.6667,0.0727,0.1311,0.0986,0.1784,100
0.6769,0.8467,0.5,0.0652,0.1154,0.0829,0.1374,200
0.6259,0.9067,0.3333,0.0769,0.125,0.0956,0.1252,300
0.5578,0.9333,0.1667,0.0625,0.0909,0.0637,0.0721,400
0.4745,0.93,0,0,0,-0.0294,-0.0328,500
0.4898,0.96,0,0,0,-0.0204,-0.0204,1000
0.4966,0.9733,0,0,0,-0.0101,-0.0117,2000
0.5,0.98,0,0,0,0,0,5000
0.6338,0.0967,1,0.0287,0.0557,0.0041,0.0454,2
0.8142,0.1433,1,0.0302,0.0586,0.0072,0.0602,5
0.8228,0.1867,1,0.0317,0.0615,0.0104,0.0722,10
0.8985,0.1433,1,0.0302,0.0586,0.0072,0.0602,20
0.8831,0.5367,1,0.0544,0.1032,0.0554,0.1689,50
0.6132,0.56,0.625,0.0373,0.0704,0.0212,0.0594,100
0.5608,0.61,0.5,0.0342,0.064,0.0148,0.0373,200
0.5298,0.6833,0.375,0.0323,0.0594,0.0108,0.0233,300
0.5546,0.7267,0.375,0.0375,0.0682,0.0207,0.0405,400
0.5364,0.8067,0.25,0.037,0.0645,0.0189,0.0302,500
0.4777,0.93,0,0,0,-0.0341,-0.0352,1000
0.5,0.9733,0,0,0,0,0,2000
0.5,0.9733,0,0,0,0,0,5000
0.578,0.15,1,0.0192,0.0377,0.0052,0.0511,2
0.8414,0.1567,1,0.0194,0.038,0.0055,0.0525,5
0.7647,0.1833,1,0.02,0.0392,0.0068,0.0582,10
0.7925,0.2633,1,0.0221,0.0433,0.011,0.0745,20
0.8454,0.2633,1,0.0221,0.0433,0.011,0.0745,50
0.8525,0.3767,1,0.026,0.0508,0.0189,0.0976,100
0.6441,0.4667,0.8,0.0245,0.0476,0.0158,0.0671,200
0.5661,0.5333,0.6,0.0213,0.0411,0.0092,0.0339,300
0.6254,0.65,0.6,0.0283,0.0541,0.023,0.0672,400
0.5102,0.81,0.2,0.0185,0.0339,0.0035,0.0068,500
0.4712,0.9267,0,0,0,-0.0264,-0.0319,1000
0.4966,0.9767,0,0,0,-0.0096,-0.0107,2000
0.5,0.9833,0,0,0,0,0,5000
0.6265,0.1267,1,0.026,0.0507,0.0055,0.0525,2
0.7253,0.1467,1,0.0266,0.0519,0.0067,0.058,5
0.7601,0.16,1,0.027,0.0526,0.0075,0.0615,10
0.7255,0.1467,1,0.0266,0.0519,0.0067,0.058,20
0.7591,0.2933,1,0.032,0.0619,0.0175,0.094,50
0.5197,0.3833,0.5714,0.0215,0.0415,-0.0037,-0.0155,100
0.5022,0.5667,0.4286,0.0233,0.0441,-2e-04,-4e-04,200
0.5217,0.7467,0.2857,0.0274,0.05,0.0077,0.0153,300
0.5336,0.77,0.2857,0.0303,0.0548,0.0132,0.0245,400
0.43,0.84,0,0,0,-0.0415,-0.0615,500
0.4881,0.9533,0,0,0,-0.0239,-0.0239,1000
0.4983,0.9733,0,0,0,-0.0059,-0.0089,2000
0.5,0.9767,0,0,0,0,0,5000
0.5861,0.15,1,0.0154,0.0304,0.0043,0.0463,2
0.5752,0.2133,0.75,0.0126,0.0248,-0.0015,-0.0124,5
0.8252,0.5967,1,0.032,0.062,0.0371,0.1375,10
0.8547,0.7333,1,0.0476,0.0909,0.0672,0.1864,20
0.3615,0.43,0.25,0.0059,0.0116,-0.0149,-0.0734,50
0.3885,0.7667,0,0,0,-0.0258,-0.0617,100
0.4493,0.8867,0,0,0,-0.0241,-0.0387,200
0.4747,0.9367,0,0,0,-0.0215,-0.0267,300
0.4882,0.9633,0,0,0,-0.0173,-0.018,400
0.4966,0.98,0,0,0,-0.009,-0.0095,500
0.5,0.9867,0,0,0,0,0,1000
0.5,0.9867,0,0,0,0,0,2000
0.5,0.9867,0,0,0,0,0,5000
0.5287,0.0833,1,0.0283,0.055,0.0033,0.0406,2
0.7556,0.31,1,0.0372,0.0717,0.0214,0.1041,5
0.7406,0.3267,1,0.0381,0.0734,0.0232,0.1084,10
0.6858,0.2767,0.875,0.0314,0.0606,0.0096,0.0499,20
0.6862,0.52,0.75,0.0405,0.0769,0.0277,0.085,50
0.7059,0.6133,0.75,0.05,0.0938,0.0461,0.1183,100
0.6036,0.69,0.5,0.043,0.0792,0.0317,0.068,200
0.5064,0.75,0.25,0.0282,0.0506,0.0028,0.0052,300
0.4854,0.8267,0.125,0.0217,0.037,-0.0088,-0.013,400
0.4486,0.8733,0,0,0,-0.044,-0.0552,500
0.4846,0.9433,0,0,0,-0.0291,-0.0291,1000
0.4966,0.9667,0,0,0,-0.0108,-0.0136,2000
0.4983,0.97,0,0,0,-0.006,-0.0096,5000
0.4254,0.0867,1,0.0179,0.0352,0.0025,0.0357,2
0.5475,0.15,0.8,0.0155,0.0304,-0.0024,-0.0225,5
0.8637,0.6633,0.8,0.0385,0.0734,0.043,0.124,10
0.8502,0.6667,1,0.0476,0.0909,0.061,0.1774,20
0.8695,0.7267,1,0.0575,0.1087,0.0797,0.2037,50
0.8983,0.7967,1,0.0758,0.1408,0.1134,0.2451,100
0.8081,0.83,0.8,0.0741,0.1356,0.1084,0.2101,200
0.7576,0.91,0.6,0.1071,0.1818,0.158,0.2268,300
0.6695,0.93,0.4,0.1,0.16,0.137,0.174,400
0.5915,0.97,0.2,0.1667,0.1818,0.1667,0.1674,500
0.4966,0.9767,0,0,0,-0.0096,-0.0107,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.649,0.0833,1,0.0248,0.0484,0.003,0.0391,2
0.7489,0.1933,0.8571,0.0243,0.0472,0.002,0.0137,5
0.7796,0.19,0.8571,0.0242,0.0471,0.0018,0.0124,10
0.7986,0.1933,1,0.0281,0.0547,0.0097,0.07,20
0.8311,0.5633,1,0.0507,0.0966,0.0546,0.1675,50
0.8567,0.61,1,0.0565,0.1069,0.0656,0.1841,100
0.7216,0.7167,0.7143,0.0568,0.1053,0.0648,0.1429,200
0.5261,0.7533,0.2857,0.0282,0.0513,0.0092,0.0178,300
0.5558,0.8133,0.2857,0.0377,0.0667,0.0265,0.0442,400
0.5305,0.9,0.1429,0.04,0.0625,0.027,0.0333,500
0.4932,0.9633,0,0,0,-0.0173,-0.018,1000
0.5,0.9767,0,0,0,0,0,2000
0.5,0.9767,0,0,0,0,0,5000
0.4481,0.2133,0.8,0.0167,0.0328,1e-04,0.0011,2
0.4481,0.2767,0.8,0.0182,0.0356,0.0031,0.0196,5
0.5024,0.1867,0.8,0.0162,0.0317,-0.001,-0.008,10
0.4373,0.3133,0.4,0.0098,0.019,-0.0139,-0.0793,20
0.5319,0.3133,0.6,0.0145,0.0283,-0.0044,-0.0253,50
0.401,0.4867,0.4,0.0131,0.0253,-0.0072,-0.0286,100
0.3864,0.76,0,0,0,-0.032,-0.0698,200
0.4254,0.8367,0,0,0,-0.0309,-0.054,300
0.4492,0.8833,0,0,0,-0.0294,-0.0434,400
0.4797,0.9433,0,0,0,-0.0241,-0.0266,500
0.4983,0.98,0,0,0,-0.0056,-0.0075,1000
0.5,0.9833,0,0,0,0,0,2000
0.5,0.9833,0,0,0,0,0,5000
0.5831,0.1033,1,0.0182,0.0358,0.0032,0.0401,2
0.8136,0.18,1,0.0199,0.0391,0.0066,0.0575,5
0.9112,0.11,1,0.0184,0.0361,0.0035,0.0418,10
0.859,0.1533,1,0.0193,0.0379,0.0054,0.0518,20
0.8458,0.4867,1,0.0314,0.061,0.0296,0.1226,50
0.8271,0.63,1,0.0431,0.0826,0.0524,0.164,100
0.6481,0.6867,0.6,0.0316,0.06,0.0293,0.0793,200
0.681,0.7533,0.6,0.04,0.075,0.0452,0.1052,300
0.7169,0.83,0.6,0.0577,0.1053,0.0772,0.1467,400
0.7475,0.89,0.6,0.0882,0.1538,0.1285,0.1999,500
0.5847,0.9567,0.2,0.1,0.1333,0.1136,0.1209,1000
0.4949,0.9733,0,0,0,-0.0127,-0.0131,2000
0.5,0.9833,0,0,0,0,0,5000
0.3847,0.2067,0.5714,0.0167,0.0325,-0.0134,-0.0865,2
0.5251,0.23,0.5714,0.0172,0.0335,-0.0124,-0.0745,5
0.5076,0.2333,0.5714,0.0173,0.0336,-0.0122,-0.0729,10
0.5705,0.2967,0.5714,0.0189,0.0365,-0.0091,-0.0459,20
0.5734,0.59,0.5714,0.0323,0.0611,0.0177,0.0496,50
0.5853,0.7533,0.5714,0.0533,0.0976,0.0573,0.1147,100
0.3983,0.7467,0.1429,0.0141,0.0256,-0.0176,-0.0341,200
0.4422,0.7933,0.1429,0.0175,0.0312,-0.0108,-0.0186,300
0.4881,0.84,0.1429,0.0233,0.04,-1e-04,-2e-04,400
0.5127,0.8633,0.1429,0.0278,0.0465,0.0077,0.0109,500
0.4966,0.97,0,0,0,-0.0105,-0.0127,1000
0.5,0.9767,0,0,0,0,0,2000
0.5,0.9767,0,0,0,0,0,5000
0.4932,0.0967,1,0.0181,0.0356,0.0029,0.0384,2
0.7369,0.6533,0.8,0.0374,0.0714,0.0409,0.1205,5
0.7017,0.7,0.8,0.043,0.0816,0.0516,0.1379,10
0.7315,0.7,0.8,0.043,0.0816,0.0516,0.1379,20
